Stock_Take_Transaction_ID,ST_Year,Material_Item_ID,Stock_Take_Comment,Material_Length_Measured_m,Length_Measured_Indicator,Material_Width_Measured_m,Width_Measured_Indicator,Material_Full_Units_Counted,Full_Units_Counted_Indicator,Material_Quantity_Scrapped,Material_Scrapped_Indicator,Material_Unit_Price_incl_VAT,Unit_Price_Available_Indicator,VAT_Decimal,VAT_Percentage,Material_Source_Quantity_on_Hand_Value_excl_VAT,Stock_Take_Date_Key,Material_Item_Key,Material_Item_Standard_Length_mm,Material_Item_Standard_Width_or_Diameter_mm,Material_Item_Quantity_Unit_of_Measure,Stock_Take_Indicators_Key,Import_Action,Effective_Date,IBPT_ID,Material_Unit_Price_excl_VAT,Material_Quantity_Counted,Material_Quantity_on_Hand,Material_Value_Scrapped_excl_VAT,Material_Value_on_Hand_excl_VAT,ErrorCode,ErrorColumn,ErrorDescription
ST202133,2021,ALM00015,*None,9.640,Length measured,,No width measured,,No full units counted,,No material scrapped,22.97,Unit price available,.14,14%,194.23754389999999,20210101,15,-1.00,38.00,m,1,Insert,2021/12/01,9,20.149122807017545,9.640000000000000,9.6400000000000006,0,194.23754385964915,-1071607683,0,The data value violates integrity constraints.

ST2021330,2021,PSP00010,*None,1.020,Length measured,.910,Width measured,,No full units counted,,No material scrapped,723.73,Unit price available,.14,14%,589.27428369999996,20210101,472,3050.00,2030.00,m²,3,Insert,2021/12/01,9,634.85087719298247,.928200000000000,0.92820000000000003,0,589.26858421052634,-1071607683,0,The data value violates integrity constraints.

ST2021331,2021,PSP00010,*None,1.020,Length measured,.910,Width measured,,No full units counted,,No material scrapped,723.73,Unit price available,.14,14%,589.27428369999996,20210101,472,3050.00,2030.00,m²,3,Insert,2021/12/01,9,634.85087719298247,.928200000000000,0.92820000000000003,0,589.26858421052634,-1071607683,0,The data value violates integrity constraints.

ST2021332,2021,PSP00010,*None,1.030,Length measured,.910,Width measured,,No full units counted,,No material scrapped,723.73,Unit price available,.14,14%,595.05148250000002,20210101,472,3050.00,2030.00,m²,3,Insert,2021/12/01,9,634.85087719298247,.937300000000000,0.93730000000000002,0,595.04572719298244,-1071607683,0,The data value violates integrity constraints.

ST2021333,2021,PSP00010,*None,1.030,Length measured,.910,Width measured,,No full units counted,,No material scrapped,723.73,Unit price available,.14,14%,595.05148250000002,20210101,472,3050.00,2030.00,m²,3,Insert,2021/12/01,9,634.85087719298247,.937300000000000,0.93730000000000002,0,595.04572719298244,-1071607683,0,The data value violates integrity constraints.

ST2021334,2021,PSP00010,*None,1.030,Length measured,.910,Width measured,,No full units counted,,No material scrapped,723.73,Unit price available,.14,14%,595.05148250000002,20210101,472,3050.00,2030.00,m²,3,Insert,2021/12/01,9,634.85087719298247,.937300000000000,0.93730000000000002,0,595.04572719298244,-1071607683,0,The data value violates integrity constraints.

ST2021335,2021,PSP00010,*None,1.030,Length measured,.910,Width measured,,No full units counted,,No material scrapped,723.73,Unit price available,.14,14%,595.05148250000002,20210101,472,3050.00,2030.00,m²,3,Insert,2021/12/01,9,634.85087719298247,.937300000000000,0.93730000000000002,0,595.04572719298244,-1071607683,0,The data value violates integrity constraints.

ST2021336,2021,PSP00010,*None,1.030,Length measured,.910,Width measured,,No full units counted,,No material scrapped,723.73,Unit price available,.14,14%,595.05148250000002,20210101,472,3050.00,2030.00,m²,3,Insert,2021/12/01,9,634.85087719298247,.937300000000000,0.93730000000000002,0,595.04572719298244,-1071607683,0,The data value violates integrity constraints.

ST2021337,2021,PSP00010,*None,1.030,Length measured,.910,Width measured,,No full units counted,,No material scrapped,723.73,Unit price available,.14,14%,595.05148250000002,20210101,472,3050.00,2030.00,m²,3,Insert,2021/12/01,9,634.85087719298247,.937300000000000,0.93730000000000002,0,595.04572719298244,-1071607683,0,The data value violates integrity constraints.

ST2021338,2021,PSP00010,*None,1.030,Length measured,.910,Width measured,,No full units counted,,No material scrapped,723.73,Unit price available,.14,14%,595.05148250000002,20210101,472,3050.00,2030.00,m²,3,Insert,2021/12/01,9,634.85087719298247,.937300000000000,0.93730000000000002,0,595.04572719298244,-1071607683,0,The data value violates integrity constraints.

ST2021339,2021,PSP00010,*None,1.030,Length measured,.910,Width measured,,No full units counted,,No material scrapped,723.73,Unit price available,.14,14%,595.05148250000002,20210101,472,3050.00,2030.00,m²,3,Insert,2021/12/01,9,634.85087719298247,.937300000000000,0.93730000000000002,0,595.04572719298244,-1071607683,0,The data value violates integrity constraints.

ST202134,2021,ALM00016,*None,8.845,Length measured,,No width measured,,No full units counted,,No material scrapped,43.51,Unit price available,.14,14%,337.58416670000003,20210101,16,-1.00,38.00,m,1,Insert,2021/12/01,9,38.166666666666664,8.845000000000000,8.8450000000000006,0,337.58416666666665,-1071607683,0,The data value violates integrity constraints.

ST2021340,2021,ALM00041,*None,2.505,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,215.00,Unit price available,.14,14%,590.54276319999997,20210101,40,2500.00,1250.00,m²,3,Insert,2021/12/01,9,188.59649122807016,3.131250000000000,3.1312500000000001,0,590.54276315789468,-1071607683,0,The data value violates integrity constraints.

ST2021341,2021,PVC00015,*None,1.455,Length measured,1.000,Width measured,,No full units counted,,No material scrapped,801.36,Unit price available,.14,14%,1022.788421,20210101,538,2000.00,1000.00,m²,3,Insert,2021/12/01,9,702.9473684210526,1.455000000000000,1.4550000000000001,0,1022.7884210526316,-1071607683,0,The data value violates integrity constraints.

ST2021342,2021,PVC00015,*None,.760,Length measured,.350,Width measured,,No full units counted,0.26600000000000001,Material scrapped,801.36,Unit price available,.14,14%,0,20210101,538,2000.00,1000.00,m²,12,Insert,2021/12/01,9,702.9473684210526,.266000000000000,0,186.98400000000001,0,-1071607683,0,The data value violates integrity constraints.

ST2021343,2021,PVC00016,*None,2.440,Length measured,1.060,Width measured,,No full units counted,,No material scrapped,975.57,Unit price available,.14,14%,2213.345832,20210101,539,2000.00,1000.00,m²,3,Insert,2021/12/01,9,855.76315789473688,2.586400000000000,2.5863999999999998,0,2213.3458315789471,-1071607683,0,The data value violates integrity constraints.

ST2021344,2021,PVC00016,*None,1.215,Length measured,.395,Width measured,,No full units counted,,No material scrapped,975.57,Unit price available,.14,14%,410.70213360000002,20210101,539,2000.00,1000.00,m²,3,Insert,2021/12/01,9,855.76315789473688,.479925000000000,0.47992499999999999,0,410.70213355263161,-1071607683,0,The data value violates integrity constraints.

ST2021345,2021,PVC00017,*None,.590,Length measured,.395,Width measured,,No full units counted,,No material scrapped,975.57,Unit price available,.14,14%,199.43560389999999,20210101,540,2000.00,1000.00,m²,3,Insert,2021/12/01,9,855.76315789473688,.233050000000000,0.23305000000000001,0,199.43560394736843,-1071607683,0,The data value violates integrity constraints.

ST2021346,2021,PSP00011,*None,.785,Length measured,.740,Width measured,,No full units counted,,No material scrapped,440.15,Unit price available,.14,14%,224.28345179999999,20210101,473,3050.00,2030.00,m²,3,Insert,2021/12/01,9,386.09649122807019,.580900000000000,0.58089999999999997,0,224.28345175438596,-1071607683,0,The data value violates integrity constraints.

ST2021347,2021,ALM00042,*None,2.020,Length measured,.445,Width measured,,No full units counted,,No material scrapped,376.58,Unit price available,.14,14%,296.93663329999998,20210101,41,2500.00,1200.00,m²,3,Insert,2021/12/01,9,330.33333333333331,.898900000000000,0.89890000000000003,0,296.9366333333333,-1071607683,0,The data value violates integrity constraints.

ST2021348,2021,ALM00042,*None,2.020,Length measured,.445,Width measured,,No full units counted,,No material scrapped,376.58,Unit price available,.14,14%,296.93663329999998,20210101,41,2500.00,1200.00,m²,3,Insert,2021/12/01,9,330.33333333333331,.898900000000000,0.89890000000000003,0,296.9366333333333,-1071607683,0,The data value violates integrity constraints.

ST2021349,2021,ALM00042,*None,2.020,Length measured,.800,Width measured,,No full units counted,,No material scrapped,376.58,Unit price available,.14,14%,533.81866669999999,20210101,41,2500.00,1200.00,m²,3,Insert,2021/12/01,9,330.33333333333331,1.616000000000000,1.6160000000000001,0,533.81866666666667,-1071607683,0,The data value violates integrity constraints.

ST202135,2021,BRS00001,*None,12.900,Length measured,,No width measured,,No full units counted,,No material scrapped,31.09,Unit price available,.14,14%,351.80789470000002,20210101,105,-1.00,12.70,m,1,Insert,2021/12/01,9,27.271929824561404,12.900000000000000,12.9,0,351.80789473684212,-1071607683,0,The data value violates integrity constraints.

ST2021350,2021,ALM00042,*None,2.020,Length measured,.800,Width measured,,No full units counted,,No material scrapped,376.58,Unit price available,.14,14%,533.81866669999999,20210101,41,2500.00,1200.00,m²,3,Insert,2021/12/01,9,330.33333333333331,1.616000000000000,1.6160000000000001,0,533.81866666666667,-1071607683,0,The data value violates integrity constraints.

ST2021351,2021,PSP00012,*None,.000,Length measured,.000,Width measured,,No full units counted,,No material scrapped,360.92,Unit price available,.14,14%,0,20210101,474,3050.00,2030.00,m²,3,Insert,2021/12/01,9,316.59649122807019,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021352,2021,PSP00012,*None,.850,Length measured,.455,Width measured,,No full units counted,,No material scrapped,397.53,Unit price available,.14,14%,134.8637961,20210101,474,3050.00,2030.00,m²,3,Insert,2021/12/01,9,348.71052631578948,.386750000000000,0.38674999999999998,0,134.86379605263159,-1071607683,0,The data value violates integrity constraints.

ST2021353,2021,PSP00012,*None,1.955,Length measured,1.370,Width measured,,No full units counted,,No material scrapped,397.53,Unit price available,.14,14%,933.96883820000005,20210101,474,3050.00,2030.00,m²,3,Insert,2021/12/01,9,348.71052631578948,2.678350000000000,2.67835,0,933.96883815789477,-1071607683,0,The data value violates integrity constraints.

ST2021354,2021,ALM00043,*None,2.500,Length measured,1.250,Width measured,3,Full units counted,,No material scrapped,94.85,Unit price available,.14,14%,1040.0219300000001,20210101,42,2500.00,1250.00,m²,2,Insert,2021/12/01,9,83.201754385964918,12.500000000000000,12.5,0,1040.0219298245615,-1071607683,0,The data value violates integrity constraints.

ST2021355,2021,ALM00044,*None,2.380,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,120.38,Unit price available,.14,14%,314.14956139999998,20210101,43,2500.00,1250.00,m²,3,Insert,2021/12/01,9,105.59649122807018,2.975000000000000,2.9750000000000001,0,314.14956140350881,-1071607683,0,The data value violates integrity constraints.

ST2021356,2021,ALM00045,*None,2.310,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,126.38,Unit price available,.14,14%,320.10723680000001,20210101,44,2500.00,1250.00,m²,3,Insert,2021/12/01,9,110.85964912280701,2.887500000000000,2.8875000000000002,0,320.10723684210529,-1071607683,0,The data value violates integrity constraints.

ST2021357,2021,ALM00045,*None,2.370,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,126.38,Unit price available,.14,14%,328.42171050000002,20210101,44,2500.00,1250.00,m²,3,Insert,2021/12/01,9,110.85964912280701,2.962500000000000,2.9624999999999999,0,328.42171052631579,-1071607683,0,The data value violates integrity constraints.

ST2021358,2021,ALM00045,*None,2.500,Length measured,1.250,Width measured,,No full units counted,3.125,Material scrapped,126.38,Unit price available,.14,14%,0,20210101,44,2500.00,1250.00,m²,12,Insert,2021/12/01,9,110.85964912280701,3.125000000000000,0,346.43640350877195,0,-1071607683,0,The data value violates integrity constraints.

ST2021359,2021,ALM00046,*None,2.500,Length measured,1.250,Width measured,2,Full units counted,,No material scrapped,162.34,Unit price available,.14,14%,1335.0328950000001,20210101,45,2500.00,1250.00,m²,2,Insert,2021/12/01,9,142.40350877192984,9.375000000000000,9.375,0,1335.0328947368423,-1071607683,0,The data value violates integrity constraints.

ST202136,2021,BRS00002,*None,4.595,Length measured,,No width measured,,No full units counted,,No material scrapped,53.20,Unit price available,.14,14%,214.43333329999999,20210101,106,-1.00,12.70,m,1,Insert,2021/12/01,9,46.666666666666664,4.595000000000000,4.5949999999999998,0,214.43333333333331,-1071607683,0,The data value violates integrity constraints.

ST2021360,2021,ALM00046,*None,1.580,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,162.34,Unit price available,.14,14%,281.24692979999998,20210101,45,2500.00,1250.00,m²,3,Insert,2021/12/01,9,142.40350877192984,1.975000000000000,1.9750000000000001,0,281.24692982456145,-1071607683,0,The data value violates integrity constraints.

ST2021361,2021,ALM00046,*None,2.065,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,162.34,Unit price available,.14,14%,367.57905699999998,20210101,45,2500.00,1250.00,m²,3,Insert,2021/12/01,9,142.40350877192984,2.581250000000000,2.5812499999999998,0,367.57905701754385,-1071607683,0,The data value violates integrity constraints.

ST2021362,2021,ALM00046,*None,2.500,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,162.34,Unit price available,.14,14%,110.36271929999999,20210101,45,2500.00,1250.00,m²,3,Insert,2021/12/01,9,142.40350877192984,3.125000000000000,3.125,0,445.01096491228071,-1071607683,0,The data value violates integrity constraints.

ST2021363,2021,ALM00047,*None,1.250,Length measured,1.035,Width measured,,No full units counted,,No material scrapped,228.90,Unit price available,.14,14%,259.77138159999998,20210101,46,2500.00,1250.00,m²,3,Insert,2021/12/01,9,200.78947368421052,1.293750000000000,1.29375,0,259.77138157894734,-1071607683,0,The data value violates integrity constraints.

ST2021364,2021,ALM00047,*None,2.070,Length measured,1.250,Width measured,,No full units counted,2.5874999999999999,Material scrapped,228.90,Unit price available,.14,14%,0,20210101,46,2500.00,1250.00,m²,12,Insert,2021/12/01,9,200.78947368421052,2.587500000000000,0,519.54276315789468,0,-1071607683,0,The data value violates integrity constraints.

ST2021365,2021,ALM00047,*None,2.215,Length measured,1.250,Width measured,,No full units counted,2.7687499999999998,Material scrapped,228.90,Unit price available,.14,14%,0,20210101,46,2500.00,1250.00,m²,12,Insert,2021/12/01,9,200.78947368421052,2.768750000000000,0,555.9358552631578,0,-1071607683,0,The data value violates integrity constraints.

ST2021366,2021,ALM00047,*None,2.500,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,228.90,Unit price available,.14,14%,627.46710529999996,20210101,46,2500.00,1250.00,m²,3,Insert,2021/12/01,9,200.78947368421052,3.125000000000000,3.125,0,627.46710526315792,-1071607683,0,The data value violates integrity constraints.

ST2021367,2021,ALM00048,No Unit Price available,2.500,Length measured,1.250,Width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,47,2500.00,1250.00,m²,10,Insert,2021/12/01,9,,3.125000000000000,3.125,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021368,2021,ALM00048,*None,1.155,Length measured,.750,Width measured,,No full units counted,0.86624999999999996,Material scrapped,259.74,Unit price available,.14,14%,0,20210101,47,2500.00,1250.00,m²,12,Insert,2021/12/01,9,227.84210526315789,.866250000000000,0,197.36822368421051,0,-1071607683,0,The data value violates integrity constraints.
